postId,a1,a2,b1,b2,c1,c2,processed,found,missed
9071,4,5,4,3,2,0,84,18,66
9082,6,5,1,2,0,2,90,16,74
9083,4,4,3,1,0,1,78,13,65
9084,10,13,6,3,6,2,120,40,80
9115,8,7,5,7,4,2,90,33,57
9118,15,13,9,8,10,1,186,56,130
9119,6,8,3,3,1,0,78,21,57
9125,10,5,4,4,2,2,108,27,81
9127,18,15,9,7,4,1,168,54,114
9129,6,6,8,5,0,0,96,25,71
9131,9,7,2,2,2,1,72,23,49
9405,59,47,38,20,20,6,702,190,512
9410,11,8,7,5,4,0,102,35,67
9412,7,9,6,4,3,2,96,31,65
9413,5,4,1,0,2,0,72,12,60
0,0,0,0,0,0,0,0,0,0
9438,2,2,1,1,1,0,30,7,23
9439,8,7,4,5,3,0,102,27,75
9455,8,6,6,2,2,1,78,25,53
9456,8,6,6,2,2,1,78,25,53
9463,197,170,136,87,68,31,2280,689,1591
9475,2369,2005,1455,1086,662,419,28026,7996,20030
9487,10,7,5,4,1,3,96,30,66
9501,10,7,10,9,2,1,114,39,75
9502,2,3,3,2,1,0,54,11,43
9503,4,6,5,3,2,2,66,22,44
9504,6,6,6,5,3,3,84,29,55
9512,1941,1821,1280,1017,620,380,23328,7059,16269
9540,11,10,6,5,3,3,90,38,52
9541,8,9,5,2,2,0,90,26,64
9543,480,465,370,265,165,138,6372,1883,4489
9559,4,4,6,5,6,3,60,28,32
9560,6,6,5,3,3,0,114,23,91
9567,7,8,2,4,1,4,84,26,58
9569,5,6,3,3,2,2,84,21,63
9570,6,6,4,0,0,1,108,17,91
9572,10,11,13,8,3,5,132,50,82
9573,8,10,7,6,0,6,126,37,89
9574,5,4,2,1,1,0,54,13,41
9586,368,275,196,131,99,50,4188,1119,3069
9596,7,6,5,1,2,0,102,21,81
9598,11,7,7,4,3,2,126,34,92
9602,408,356,277,209,132,59,4956,1441,3515
9627,7,5,5,3,3,1,96,24,72
9630,11,12,9,11,7,2,138,52,86
9632,14,12,5,4,2,2,138,39,99
9643,9,8,5,5,3,1,84,31,53
9649,5,6,4,4,3,1,66,23,43
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9718,4,4,3,1,1,2,66,15,51
9723,6,7,4,5,4,2,102,28,74
9724,11,10,10,7,5,3,132,46,86
9732,13,13,13,9,6,6,138,60,78
9739,4,4,2,1,0,2,42,13,29
9741,190,155,128,90,58,19,2010,640,1370
9745,9,12,9,5,5,2,126,42,84
9746,18,16,12,6,5,3,144,60,84
9747,12,14,10,6,8,4,144,54,90
9748,6,7,2,2,3,2,84,22,62
9754,9,10,6,6,3,2,114,36,78
9755,14,14,8,5,3,3,156,47,109
9756,8,9,7,4,1,0,102,29,73
9854,5,3,3,2,2,1,60,16,44
9857,19,20,11,4,7,1,174,62,112
9858,19,20,11,4,7,1,174,62,112
9860,8,7,5,4,4,3,96,31,65
9861,2,1,1,1,0,1,48,6,42
9862,5,3,1,1,0,2,54,12,42
9863,8,6,7,4,2,2,96,29,67
9896,7,8,5,4,1,3,90,28,62
9897,7,8,5,4,1,3,90,28,62
9910,4,3,2,1,1,0,72,11,61
9914,4,5,3,3,1,1,48,17,31
9919,5,7,5,4,1,2,48,24,24
9923,13,12,6,5,2,2,138,40,98
9924,14,14,7,5,2,1,138,43,95
9925,9,10,8,4,3,1,132,35,97
9926,3,5,2,2,1,1,78,14,64
9927,6,7,6,5,2,0,78,26,52
9928,8,7,8,6,5,3,114,37,77
9930,202,159,80,78,26,41,3018,586,2432
0,0,0,0,0,0,0,0,0,0
9942,140,136,89,68,33,36,1542,502,1040
9952,11,11,4,2,1,1,96,30,66
9954,10,8,6,6,2,4,102,36,66
9957,10,7,7,5,2,2,96,33,63
9963,67,66,42,28,19,14,780,236,544
9973,4,3,2,3,1,0,48,13,35
9986,1998,1539,1132,752,424,281,21750,6126,15624
9996,7,6,3,3,4,3,96,26,70
9997,1,1,0,0,0,0,60,2,58
9998,15,10,7,5,4,3,174,44,130
9999,15,10,7,5,4,3,174,44,130
10000,10,11,6,7,4,4,126,42,84
10002,19,18,12,9,8,1,162,67,95
10005,11,10,8,5,4,2,114,40,74
10006,11,10,8,5,4,2,114,40,74
10012,9,8,4,3,1,1,96,26,70
10013,7,7,8,5,2,1,102,30,72
10017,3,2,3,2,0,2,66,12,54
10018,7,8,7,5,5,1,108,33,75
10038,7,7,8,5,2,1,102,30,72
10040,5,6,5,5,2,2,108,25,83
10041,7,7,5,5,0,1,60,25,35
10042,3,5,5,2,0,1,54,16,38
10043,10,8,3,3,1,0,114,25,89
10044,15,14,12,10,8,4,156,63,93
10045,7,5,3,3,3,1,84,22,62
10046,7,5,3,3,3,1,84,22,62
10059,9,4,5,5,4,0,96,27,69
10060,5,4,6,2,3,1,48,21,27
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10141,16,12,7,6,4,3,162,48,114
10143,16,12,7,6,4,3,162,48,114
10144,6,4,3,1,0,1,54,15,39
10159,12,12,7,5,4,2,132,42,90
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10170,14,14,1,5,5,0,138,39,99
10178,8,7,6,4,1,1,126,27,99
10179,7,5,6,5,2,1,60,26,34
10184,2,3,1,0,0,1,48,7,41
10185,4,4,3,2,3,0,54,16,38
10189,8,8,4,1,2,2,90,25,65
10190,8,4,5,3,1,0,90,21,69
10192,14,9,5,1,3,0,114,32,82
10195,3,7,6,4,2,3,54,25,29
10196,5,5,4,2,1,1,84,18,66
10210,8,6,3,1,0,2,60,20,40
10229,10,5,5,3,3,1,144,27,117
10231,19,19,14,9,9,4,162,74,88
10233,9,6,5,4,3,1,114,28,86
10235,6,6,4,3,2,1,108,22,86
10239,12,14,9,7,5,1,150,48,102
10240,6,7,6,8,4,2,114,33,81
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10263,1,1,1,0,0,0,24,3,21
10264,12,7,8,5,5,2,96,39,57
10268,4,2,2,1,0,0,54,9,45
10269,8,9,7,6,5,1,120,36,84
10277,7,6,5,3,2,1,90,24,66
10278,60,53,34,23,21,7,654,198,456
10286,11,6,5,3,3,0,96,28,68
10287,8,3,2,1,1,2,90,17,73
10313,1768,1435,1163,780,566,261,20718,5973,14745
10326,4,1,1,1,0,1,42,8,34
0,0,0,0,0,0,0,0,0,0
10328,11,7,1,1,1,0,96,21,75
0,0,0,0,0,0,0,0,0,0
10330,3,3,2,3,1,3,90,15,75
10331,3,3,2,3,1,3,90,15,75
10347,75,63,47,37,23,11,984,256,728
10349,7,6,4,3,3,2,54,25,29
10358,16,15,10,7,5,2,144,55,89
10359,8,9,9,4,0,0,114,30,84
0,0,0,0,0,0,0,0,0,0
10371,11,9,6,4,4,2,144,36,108
10372,11,9,6,4,4,2,144,36,108
10373,8,5,2,3,3,0,126,21,105
10378,9,8,7,5,3,2,84,34,50
10379,11,12,7,7,6,3,108,46,62
10381,5,5,6,2,2,2,84,22,62
10382,4,5,2,1,1,0,60,13,47
10392,1188,1058,761,588,373,174,16602,4142,12460
0,0,0,0,0,0,0,0,0,0
10422,7,10,10,8,5,2,102,42,60
10423,10,12,11,10,6,1,132,50,82
10424,8,11,5,5,4,1,120,34,86
10426,6,7,7,4,3,2,84,29,55
0,0,0,0,0,0,0,0,0,0
10441,14,12,7,4,3,3,156,43,113
10442,9,6,3,1,1,1,78,21,57
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10485,8,10,6,4,4,2,90,34,56
10490,3,3,0,2,1,0,36,9,27
10491,6,6,5,3,3,2,84,25,59
10492,4,6,5,2,1,1,72,19,53
10493,1443,1269,945,679,456,213,16668,5005,11663
10514,399,335,274,196,135,78,4938,1417,3521
10517,5,3,4,2,1,0,60,15,45
10519,5,5,5,6,1,2,108,24,84
10520,5,4,5,4,3,1,60,22,38
10526,15,12,13,10,9,3,132,62,70
10527,15,12,13,10,9,3,132,62,70
10529,12,6,5,5,4,2,114,34,80
10534,4,4,1,1,1,0,42,11,31
10545,10,9,7,2,0,2,138,30,108
10548,7,4,4,4,2,1,114,22,92
10552,9,5,5,3,3,1,102,26,76
10553,10,9,7,4,4,2,96,36,60
10559,3,3,1,1,1,0,30,9,21
10578,5,4,3,3,1,3,72,19,53
10608,2,1,2,1,1,1,30,8,22
10609,15,13,9,10,5,0,120,52,68
10610,15,13,9,10,5,0,120,52,68
10611,5,4,5,4,3,1,48,22,26
10612,12,11,5,5,1,3,120,37,83
10613,17,15,12,6,2,5,162,57,105
10614,17,15,12,6,2,5,162,57,105
10619,4,4,3,2,1,1,60,15,45
10622,8,6,3,4,3,0,108,24,84
10625,4,6,4,4,2,1,66,21,45
10628,14,10,9,8,5,3,138,49,89
10629,10,8,5,2,2,1,84,28,56
10631,9,6,7,5,1,1,78,29,49
10632,11,9,9,4,5,1,96,39,57
10633,10,11,7,4,5,1,102,38,64
10635,7,7,4,3,4,0,72,25,47
10636,139,120,90,63,38,41,1380,491,889
10638,4,4,1,1,1,0,54,11,43
10639,5,5,3,2,1,2,42,18,24
10640,8,7,6,3,1,2,72,27,45
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10675,233,203,131,82,38,29,2538,716,1822
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10838,9,10,8,3,1,2,138,33,105
10839,9,10,8,3,1,2,138,33,105
10840,7,8,7,4,3,2,102,31,71
0,0,0,0,0,0,0,0,0,0
10862,20,24,23,19,11,7,294,104,190
10867,7,6,4,4,2,1,78,24,54
10868,5,6,6,4,4,2,72,27,45
10869,3,5,2,1,1,2,54,14,40
10883,3,3,5,2,2,0,66,15,51
10884,5,7,6,6,3,1,78,28,50
10901,2,3,3,2,0,1,36,11,25
0,0,0,0,0,0,0,0,0,0
10915,5,4,1,1,1,0,60,12,48
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10971,11,7,5,4,0,2,144,29,115
10978,6,7,4,2,2,0,90,21,69
10988,10,8,7,3,4,1,84,33,51
10990,7,4,2,2,0,0,60,15,45
10991,14,11,10,5,1,1,150,42,108
10992,9,11,3,4,3,3,132,33,99
10993,9,11,3,4,3,3,132,33,99
10994,7,9,4,4,1,3,114,28,86
0,0,0,0,0,0,0,0,0,0
11025,6,7,4,5,3,1,84,26,58
11048,13,9,9,9,5,4,114,49,65
11049,13,9,9,9,5,4,114,49,65
11054,12,11,9,5,3,1,108,41,67
11055,4,6,4,5,3,2,42,24,18
11057,248,160,113,90,41,32,2712,684,2028
11059,663,589,393,299,168,102,8280,2214,6066
11061,75,52,48,31,18,8,816,232,584
11065,18,17,15,11,8,3,168,72,96
11067,9,10,4,4,2,0,78,29,49
11069,14,11,4,2,1,2,138,34,104
11070,14,11,4,2,1,2,138,34,104
11071,17,13,6,2,2,4,132,44,88
11073,17,19,17,11,6,5,168,75,93
0,0,0,0,0,0,0,0,0,0
11108,8,6,4,2,0,0,48,20,28
11109,0,2,2,2,1,2,30,9,21
11110,3,2,1,1,0,0,30,7,23
11111,2,2,1,2,1,1,24,9,15
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11130,5,1,2,2,1,0,42,11,31
11131,9,7,5,4,2,2,90,29,61
11132,18,14,9,5,0,4,120,50,70
11135,5,6,5,6,3,1,54,26,28
11173,10,9,8,6,2,1,90,36,54
11181,4,5,4,4,2,5,42,24,18
11192,11,15,9,8,6,5,120,54,66
11198,7,7,4,4,2,1,96,25,71
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11259,55,54,40,29,19,13,792,210,582
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11297,14,13,10,9,3,2,150,51,99
11299,9,9,5,3,2,2,78,30,48
11300,1,1,2,1,1,0,30,6,24
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11318,1425,1221,886,659,372,240,17250,4803,12447
11337,3,4,4,2,1,0,66,14,52
11338,10,7,7,5,6,1,114,36,78
11356,13,11,7,5,4,5,132,45,87
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11376,4,3,2,2,2,2,42,15,27
11377,2,3,3,2,1,2,36,13,23
11378,5,3,2,2,3,0,30,15,15
11379,2,1,1,2,1,0,36,7,29
0,0,0,0,0,0,0,0,0,0
11408,7,7,6,3,2,2,72,27,45
11409,7,7,6,3,2,2,72,27,45
11410,11,12,6,5,3,5,114,42,72
11413,2,2,2,0,1,1,42,8,34
11414,135,134,85,64,40,26,1680,484,1196
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11439,5,7,3,4,2,1,66,22,44
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11487,7,5,4,5,3,1,66,25,41
0,0,0,0,0,0,0,0,0,0
11489,9,6,4,3,3,0,84,25,59
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11502,154,132,89,62,43,23,1614,503,1111
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11514,2,1,2,2,0,1,24,8,16
11515,4,2,2,1,2,2,48,13,35
11520,1,1,0,0,0,0,18,2,16
11527,4,4,2,1,1,0,66,12,54
11528,2,2,2,3,0,1,42,10,32
0,0,0,0,0,0,0,0,0,0
11545,157,177,151,80,84,60,2004,709,1295
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11581,4,3,2,2,1,1,42,13,29
11606,15,13,10,6,3,3,138,50,88
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11635,11,9,5,5,5,0,102,35,67
11646,179,169,128,94,47,35,2352,652,1700
11650,4,2,1,0,1,0,36,8,28
11651,7,8,3,5,1,2,96,26,70
11652,5,5,1,1,0,1,54,13,41
11661,6,4,2,1,2,0,84,15,69
11662,6,4,2,1,2,0,84,15,69
11664,2,3,2,2,1,1,54,11,43
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11677,321,220,161,102,62,36,3132,902,2230
11683,6,8,4,4,2,2,60,26,34
11684,5,5,0,2,0,0,78,12,66
11685,11,15,10,6,3,4,150,49,101
11686,9,5,2,3,1,1,84,21,63
11687,8,8,6,6,6,1,84,35,49
11690,1,3,2,2,2,0,36,10,26
11691,4,6,5,5,2,3,78,25,53
11692,4,4,3,3,1,0,42,15,27
11693,5,5,6,4,3,1,60,24,36
0,0,0,0,0,0,0,0,0,0
12423,127,95,59,48,27,12,1494,368,1126
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11734,8,8,4,4,4,1,96,29,67
11735,2,0,1,1,1,0,18,5,13
11736,9,10,7,6,2,2,90,36,54
11739,2,3,2,2,1,1,24,11,13
11776,3,3,3,1,1,2,54,13,41
11778,6,4,2,3,1,2,48,18,30
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11796,4,3,6,2,1,1,66,17,49
11799,8,9,7,6,3,1,90,34,56
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11828,3,5,5,3,1,1,60,18,42
11829,8,5,7,6,1,4,84,31,53
11830,3,4,2,3,0,1,42,13,29
11831,11,9,5,6,6,1,126,38,88
11834,6,5,6,3,1,3,78,24,54
11835,9,7,5,3,4,1,102,29,73
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11851,13,11,8,5,3,1,138,41,97
11852,8,5,4,2,1,2,108,22,86
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11871,8,11,6,4,5,6,108,40,68
11872,9,11,8,7,5,0,120,40,80
11876,5,5,5,2,0,2,78,19,59
11878,5,5,4,3,2,2,114,21,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11911,1202,958,711,464,283,179,13674,3797,9877
11915,2059,1517,1026,741,450,254,22710,6047,16663
11919,6,7,4,2,1,1,72,21,51
11920,6,4,1,2,0,2,48,15,33
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12051,149,115,73,42,23,23,1416,425,991
12055,9,9,8,6,3,3,108,38,70
12056,7,4,5,4,1,2,84,23,61
12058,2,2,0,0,0,0,36,4,32
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12077,7,6,4,2,1,0,54,20,34
0,0,0,0,0,0,0,0,0,0
12080,3,1,1,0,1,0,24,6,18
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12130,11,7,5,3,2,0,90,28,62
12131,6,7,8,6,4,0,78,31,47
12133,4,4,1,3,3,3,54,18,36
12136,7,7,7,2,1,2,114,26,88
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12147,199,158,117,90,48,28,2424,640,1784
12150,39,41,22,18,10,8,534,138,396
12154,9,7,6,4,2,4,96,32,64
12155,8,7,4,2,1,1,78,23,55
12157,18,15,9,7,3,3,156,55,101
12159,10,10,6,6,3,3,84,38,46
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12226,36,32,16,14,9,5,408,112,296
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12258,1459,1306,1049,856,543,207,17934,5420,12514
0,0,0,0,0,0,0,0,0,0
12265,6,3,4,2,1,1,78,17,61
12266,15,15,7,2,3,1,132,43,89
12268,8,3,4,3,2,2,60,22,38
0,0,0,0,0,0,0,0,0,0
12277,17,14,9,6,6,1,120,53,67
12279,8,8,2,3,1,3,90,25,65
12280,8,14,6,5,5,2,120,40,80
12281,5,8,5,4,2,4,72,28,44
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12346,2,2,1,1,0,2,30,8,22
12347,8,7,5,6,3,3,84,32,52
12348,14,11,9,7,5,2,120,48,72
12353,8,7,2,1,1,2,66,21,45
12359,150,108,72,40,19,22,1416,411,1005
12361,6,6,6,5,5,2,60,30,30
12362,7,7,5,1,0,0,96,20,76
12363,16,16,11,5,3,1,150,52,98
12365,10,7,6,3,1,0,108,27,81
12366,11,9,8,4,2,2,126,36,90
12367,5,6,5,6,2,1,66,25,41
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12404,94,76,69,40,20,15,1200,314,886
12406,8,7,7,7,4,4,120,37,83
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12429,5,6,4,3,4,0,84,22,62
12430,2,0,1,1,0,1,36,5,31
12431,2,1,1,1,0,0,24,5,19
12439,7,4,2,2,0,1,72,16,56
12440,13,10,8,3,0,2,114,36,78
12442,11,13,11,8,7,1,150,51,99
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12464,13,16,10,5,6,4,150,54,96
12465,8,8,3,1,1,3,90,24,66
12470,7,6,4,4,2,3,102,26,76
12471,6,9,5,3,3,0,102,26,76
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12932,166,171,122,105,55,45,1752,664,1088
12489,146,141,88,68,41,38,1758,522,1236
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12502,11,9,9,7,5,3,96,44,52
12503,7,4,3,1,2,3,66,20,46
12506,7,8,5,7,5,2,78,34,44
12507,10,9,7,5,3,1,114,35,79
12508,12,7,8,6,2,1,114,36,78
12548,289,170,133,73,28,13,3504,706,2798
0,0,0,0,0,0,0,0,0,0
12554,13,11,8,7,3,1,126,43,83
12555,13,11,8,7,3,1,126,43,83
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12566,81,61,44,34,23,11,1206,254,952
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12581,7,6,3,4,2,2,84,24,60
12582,7,6,3,3,1,2,60,22,38
12583,4,3,2,3,1,2,48,15,33
12584,3,3,4,2,1,1,48,14,34
12585,10,8,3,2,2,1,96,26,70
12629,8,8,4,5,1,3,108,29,79
12630,6,8,6,6,2,1,114,29,85
12632,16,17,11,10,7,4,156,65,91
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12651,1570,1434,1034,799,559,283,18030,5679,12351
12663,149,135,105,62,39,28,1524,518,1006
12678,3,4,1,1,1,1,36,11,25
0,0,0,0,0,0,0,0,0,0
12685,12,8,6,5,2,3,120,36,84
12687,5,3,2,1,1,0,60,12,48
12688,10,10,4,5,3,0,120,32,88
12689,17,16,13,11,6,7,174,70,104
12690,17,16,13,11,6,7,174,70,104
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12703,272,172,133,70,49,22,2598,718,1880
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12733,5,3,3,2,2,0,36,15,21
12751,6,8,6,6,2,3,120,31,89
12752,6,8,6,6,2,3,120,31,89
12753,10,10,8,6,5,4,108,43,65
12754,14,13,7,7,5,2,156,48,108
12756,12,11,13,7,4,7,126,54,72
12758,14,14,8,6,4,1,162,47,115
12759,11,11,8,7,6,2,120,45,75
12760,9,9,3,2,2,1,114,26,88
12762,6,6,8,4,1,2,90,27,63
12763,4,2,3,1,3,1,60,14,46
12768,5,6,6,5,2,1,66,25,41
0,0,0,0,0,0,0,0,0,0
12780,1406,1107,738,568,325,232,15888,4376,11512
12805,6,10,5,4,2,2,132,29,103
12808,10,8,5,8,7,1,102,39,63
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12857,9,7,8,2,3,0,114,29,85
12860,4,2,2,3,2,1,36,14,22
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12872,10,9,8,4,2,7,126,40,86
12873,10,9,8,4,2,7,126,40,86
12876,13,11,11,8,4,3,156,50,106
0,0,0,0,0,0,0,0,0,0
12890,1544,1338,1048,752,512,249,16776,5443,11333
12914,12,12,7,7,7,2,126,47,79
12915,11,8,6,5,3,2,144,35,109
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12928,4,2,4,2,1,0,66,13,53
12934,269,234,157,103,61,38,3108,862,2246
12936,5,7,3,5,0,3,78,23,55
12938,5,5,3,1,0,1,42,15,27
12940,4,3,2,1,1,0,54,11,43
0,0,0,0,0,0,0,0,0,0
12958,557,458,346,271,174,84,6558,1890,4668
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12966,5,4,3,1,2,1,48,16,32
0,0,0,0,0,0,0,0,0,0
12971,1439,1120,783,515,304,219,15402,4380,11022
12990,9,8,3,2,2,1,78,25,53
12991,5,4,4,2,0,0,54,15,39
12993,10,9,7,6,5,6,108,43,65
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13006,3,1,1,1,0,0,42,6,36
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
13023,3,1,2,1,1,0,42,8,34
