postId,l1,l2,l3,l4,l5,l6,processed,found,missed
6532,18,3,3,1,0,0,162,25,137
6533,9,1,2,0,0,0,72,12,60
6534,3,2,2,0,0,0,42,7,35
6535,339,50,35,6,5,3,3552,438,3114
6538,7,2,1,0,0,0,90,10,80
6544,182,31,31,6,11,6,2364,267,2097
6563,36,6,4,3,0,0,396,49,347
6565,6,2,0,0,0,0,90,8,82
8417,167,18,12,10,0,5,1932,212,1720
0,0,0,0,0,0,0,0,0,0
6611,223,43,24,11,7,3,2616,311,2305
6617,7,2,0,1,0,0,96,10,86
6619,100,14,8,12,1,0,1080,135,945
6636,304,33,22,8,1,1,3108,369,2739
6647,9,4,4,1,0,0,132,18,114
6650,251,47,34,13,4,3,2988,352,2636
6648,11,0,1,0,0,0,108,12,96
6652,4,2,1,1,0,0,72,8,64
6653,13,3,2,1,0,0,126,19,107
6654,16,5,1,0,0,0,150,22,128
6655,8,1,0,0,1,0,108,10,98
0,0,0,0,0,0,0,0,0,0
6678,179,18,6,5,2,0,1656,210,1446
6680,237,37,22,8,12,6,2598,322,2276
6693,124,5,9,3,2,1,1284,144,1140
6696,5,0,2,1,0,0,66,8,58
6697,0,0,1,0,0,0,12,1,11
6698,6,0,1,0,1,0,78,8,70
6702,15,1,0,0,0,0,132,16,116
6706,18,0,1,0,0,0,144,19,125
6707,9,0,0,0,0,0,102,9,93
6712,12,0,0,0,0,0,144,12,132
6714,16,0,0,0,1,0,114,17,97
6716,9,0,0,0,0,0,96,9,87
6717,10,1,0,0,0,0,90,11,79
6718,354,63,49,14,9,8,3906,497,3409
6720,10,0,0,0,0,0,84,10,74
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6799,211,32,23,12,2,3,2304,283,2021
6802,73,6,7,2,1,5,828,94,734
6804,294,24,15,9,0,3,2712,345,2367
6808,200,19,9,6,1,1,2106,236,1870
6844,0,0,0,0,0,0,0,0,0
6846,5,0,2,1,0,0,54,8,46
6847,21,1,0,2,0,0,162,24,138
6858,0,0,0,0,0,0,24,0,24
6892,94,18,12,0,0,2,1068,126,942
6915,0,0,0,0,0,0,48,0,48
8442,236,21,16,14,1,1,2298,289,2009
6917,381,44,26,9,8,5,4044,473,3571
6920,12,1,1,0,1,0,108,15,93
6923,5,3,1,1,0,0,60,10,50
6959,113,14,12,10,0,1,1176,150,1026
6962,272,17,19,10,0,1,2514,319,2195
6964,14,1,1,1,0,0,108,17,91
6965,13,0,1,0,0,0,120,14,106
6966,0,0,0,0,0,0,30,0,30
6968,5,2,2,1,0,0,78,10,68
6970,1811,254,209,84,15,20,17970,2393,15577
6972,11,1,0,0,0,1,102,13,89
6973,11,3,2,0,0,0,138,16,122
6977,16,2,0,0,0,0,132,18,114
6979,9,1,2,1,0,0,90,13,77
6982,6,1,3,1,0,0,78,11,67
6983,5,2,0,0,1,0,90,8,82
6999,246,22,12,2,0,0,2934,282,2652
7015,130,26,35,13,6,12,1686,222,1464
7029,274,28,23,12,1,2,3330,340,2990
7031,7,0,0,0,0,0,60,7,53
7047,256,25,19,2,2,1,2328,305,2023
7049,14,1,2,1,0,0,120,18,102
7051,568,84,57,15,8,4,5856,736,5120
7053,12,3,1,0,0,0,108,16,92
7057,8,0,0,0,0,0,66,8,58
7083,721,99,40,23,9,7,6540,899,5641
7085,11,1,0,1,0,0,90,13,77
7086,4,1,0,0,1,0,48,6,42
7087,20,8,4,0,0,0,168,32,136
7089,279,51,19,3,3,0,2976,355,2621
7122,17,2,2,0,0,0,114,21,93
7125,14,3,0,1,0,0,144,18,126
7136,84,17,14,6,1,5,1002,127,875
7141,18,1,1,0,0,0,162,20,142
7142,16,2,1,1,0,0,126,20,106
7145,17,3,2,0,0,0,144,22,122
7146,13,4,5,1,0,0,102,23,79
7181,6,1,0,0,0,0,66,7,59
7189,421,61,40,10,7,2,4416,541,3875
7192,14,2,1,0,0,0,138,17,121
7197,7,0,0,0,0,0,60,7,53
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7241,9,1,1,0,0,0,72,11,61
7242,283,35,25,9,1,4,2826,357,2469
7249,0,0,0,0,0,0,48,0,48
7251,51,11,4,0,1,0,504,67,437
7253,7,2,0,0,0,0,96,9,87
7271,819,119,83,13,14,19,8268,1067,7201
7273,16,3,2,0,0,0,132,21,111
7274,18,2,3,0,0,0,168,23,145
7275,8,1,0,0,1,0,96,10,86
7276,225,48,30,4,0,1,2076,308,1768
7278,519,72,54,24,16,9,6408,694,5714
7280,11,2,2,0,0,0,144,15,129
7281,11,3,1,1,0,0,126,16,110
7282,13,0,2,0,0,0,138,15,123
7283,188,27,20,7,4,1,2352,247,2105
7353,157,15,11,3,0,2,1512,188,1324
7371,218,27,21,5,9,4,2190,284,1906
7374,294,37,17,7,4,1,2934,360,2574
7376,12,0,0,0,0,0,84,12,72
7378,79,13,8,6,1,1,912,108,804
7380,745,94,81,20,12,8,8502,960,7542
7385,9,2,2,0,1,0,114,14,100
7388,11,0,1,1,0,0,132,13,119
7389,15,2,1,1,0,0,150,19,131
7436,226,33,10,3,3,4,2454,279,2175
7439,4,2,0,0,0,0,60,6,54
7440,232,15,15,6,0,4,2394,272,2122
7442,12,1,0,0,0,0,108,13,95
7452,322,27,23,15,1,1,3084,389,2695
7456,9,1,0,1,0,0,90,11,79
7479,124,20,11,1,3,1,1194,160,1034
7495,307,43,31,13,3,1,2856,398,2458
7497,6,3,1,2,0,0,96,12,84
7499,11,1,1,1,1,0,90,15,75
7500,14,3,1,1,0,0,132,19,113
7503,706,104,85,30,3,3,7194,931,6263
7505,9,0,0,3,0,0,102,12,90
7507,8,1,1,0,0,0,102,10,92
7509,196,23,17,6,0,1,2046,243,1803
7514,10,2,2,0,0,0,138,14,124
7518,4,0,0,0,0,0,30,4,26
7520,129,23,20,7,6,1,1710,186,1524
7522,11,3,2,0,0,0,126,16,110
7567,13,2,1,2,0,0,132,18,114
7570,9,0,1,0,0,0,90,10,80
7573,327,59,32,30,3,2,4008,453,3555
7576,286,58,44,22,5,8,3210,423,2787
7581,146,11,5,0,0,0,1440,162,1278
7583,4,0,0,0,0,0,24,4,20
7584,184,22,16,0,7,0,1530,229,1301
7587,5,0,1,0,0,0,54,6,48
8411,81,12,10,1,0,0,882,104,778
7628,168,21,16,1,2,1,1938,209,1729
7633,221,28,11,8,4,0,2340,272,2068
7635,10,1,0,0,0,0,84,11,73
7636,380,54,24,13,13,2,4212,486,3726
7638,3,0,0,0,0,0,30,3,27
7665,870,100,55,23,9,7,8634,1064,7570
7650,533,64,36,4,5,1,4884,643,4241
7663,152,9,6,1,0,0,1236,168,1068
7669,14,1,1,0,0,0,102,16,86
7670,15,3,3,0,0,0,144,21,123
7680,187,24,16,9,7,4,2154,247,1907
7701,335,59,33,17,4,6,3882,454,3428
7704,7,1,4,1,0,0,108,13,95
7706,9,4,2,0,0,0,90,15,75
7707,161,13,8,1,2,0,1668,185,1483
7718,6,0,1,0,0,0,60,7,53
7733,12,0,0,0,0,0,102,12,90
7735,19,1,0,0,1,2,156,23,133
7736,13,0,0,0,0,0,114,13,101
7743,147,31,16,0,0,0,1548,194,1354
7745,8,3,1,0,0,0,102,12,90
7746,4,0,0,0,0,0,36,4,32
7747,16,5,2,0,0,0,138,23,115
7748,9,3,1,0,0,0,90,13,77
7752,8,0,0,0,0,0,54,8,46
7753,11,1,1,0,0,0,120,13,107
7754,11,1,1,0,0,0,120,13,107
7755,274,49,40,2,0,0,2352,365,1987
7855,100,9,12,0,0,0,1206,121,1085
7857,44,9,6,2,0,0,450,61,389
7863,23,1,1,0,0,0,156,25,131
7868,128,18,15,10,4,0,1392,175,1217
7872,9,1,0,0,0,0,90,10,80
7875,9,1,0,0,0,0,144,10,134
7876,8,1,1,1,0,0,84,11,73
7877,8,2,3,1,0,0,102,14,88
7879,269,21,13,0,1,1,2796,305,2491
7887,5,0,0,0,0,0,48,5,43
7888,12,1,0,0,0,0,138,13,125
7897,628,107,75,32,8,19,6276,869,5407
7899,19,2,3,1,0,2,156,27,129
7901,17,3,1,2,0,0,156,23,133
7904,15,0,0,1,0,0,138,16,122
7908,307,22,23,8,2,5,3150,367,2783
7910,12,2,0,1,0,1,120,16,104
7913,309,32,28,10,8,6,3366,393,2973
7918,12,0,1,0,0,0,132,13,119
7934,366,65,36,12,2,6,4242,487,3755
7936,15,2,0,1,0,0,120,18,102
7937,8,0,1,0,0,0,84,9,75
7941,261,18,16,10,2,7,2802,314,2488
7944,2,0,0,0,0,0,18,2,16
7950,4,0,0,0,0,0,30,4,26
7951,116,15,11,4,3,2,1170,151,1019
7955,6,1,1,0,1,1,84,10,74
7956,9,4,1,0,0,0,90,14,76
7957,18,3,2,0,0,0,186,23,163
7972,139,25,14,12,4,1,1608,195,1413
7974,14,5,1,1,0,0,132,21,111
7976,16,4,2,0,0,0,126,22,104
7981,128,27,15,9,1,5,1590,185,1405
7984,337,28,20,4,1,4,3042,394,2648
7990,7,1,0,0,0,0,72,8,64
15061,185,9,14,2,0,2,1998,212,1786
0,0,0,0,0,0,0,0,0,0
8100,236,38,23,4,2,5,2376,308,2068
8106,9,0,0,0,0,0,72,9,63
8107,437,79,56,26,14,7,5550,619,4931
8110,7,1,2,1,2,0,138,13,125
8111,10,0,0,0,0,0,132,10,122
8115,9,3,1,0,0,1,144,14,130
8117,101,13,6,0,3,1,984,124,860
8119,382,37,39,22,5,9,4596,494,4102
8121,13,0,0,0,0,0,120,13,107
8123,16,2,2,5,0,1,174,26,148
8124,3,1,0,0,0,0,36,4,32
8125,236,37,15,10,4,3,2628,305,2323
8127,7,1,0,0,0,0,78,8,70
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8162,485,56,39,17,3,0,4584,600,3984
8166,14,3,3,2,0,0,144,22,122
8167,109,11,7,1,2,0,978,130,848
8170,305,29,18,12,4,6,3246,374,2872
8174,9,1,0,0,0,0,132,10,122
8175,12,0,0,0,0,0,120,12,108
8178,567,88,66,22,8,1,6252,752,5500
8180,129,14,9,1,1,0,1062,154,908
8188,16,5,1,1,0,0,156,23,133
8190,10,0,0,0,0,0,66,10,56
8192,245,45,26,10,5,3,2820,334,2486
8196,13,1,0,1,0,0,132,15,117
8197,6,4,2,0,0,0,66,12,54
8206,434,31,32,10,12,1,4122,520,3602
0,0,0,0,0,0,0,0,0,0
8254,436,76,40,17,3,5,4062,577,3485
8256,12,2,1,0,0,0,102,15,87
8257,16,4,0,0,0,0,150,20,130
8258,274,52,28,11,4,3,2760,372,2388
8260,13,1,3,0,0,0,114,17,97
8263,14,1,0,0,0,1,150,16,134
8265,174,18,19,6,2,4,1974,223,1751
8267,6,0,0,0,0,0,48,6,42
14977,178,20,11,4,1,2,1842,216,1626
8284,179,24,19,15,4,3,1848,244,1604
8286,16,0,0,1,0,0,126,17,109
8289,12,0,1,1,0,0,132,14,118
8290,4,0,0,0,0,0,30,4,26
8291,169,34,10,6,2,4,1680,225,1455
8293,301,45,25,9,4,4,2628,388,2240
8295,18,2,1,2,0,0,138,23,115
8299,348,36,25,5,0,4,3600,418,3182
8304,4,0,0,0,0,0,36,4,32
8306,8,2,1,0,0,0,72,11,61
8307,118,21,14,13,0,4,1542,170,1372
8329,189,25,18,4,2,7,1746,245,1501
8332,340,24,19,1,2,5,3456,391,3065
8338,7,2,1,0,0,0,84,10,74
8341,12,0,0,0,0,0,84,12,72
8344,11,1,1,0,0,0,90,13,77
8345,293,17,15,1,1,0,2496,327,2169
8347,15,0,1,0,0,0,114,16,98
8349,457,73,57,16,6,4,4758,613,4145
8355,15,0,0,0,0,1,132,16,116
8358,9,1,1,0,0,0,90,11,79
8359,17,1,2,0,0,0,150,20,130
8361,9,0,0,0,0,0,72,9,63
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8404,10,1,1,0,1,0,78,13,65
8406,13,2,1,0,0,1,108,17,91
8408,14,1,1,0,1,0,132,17,115
8409,16,0,0,1,0,0,126,17,109
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8434,145,23,15,3,5,1,1542,192,1350
8436,11,2,1,0,1,0,126,15,111
8437,12,2,0,0,0,0,102,14,88
8438,266,25,18,5,0,3,2790,317,2473
8440,6,0,0,0,0,0,84,6,78
8444,7,0,0,0,0,0,78,7,71
8445,7,0,0,0,0,0,78,7,71
8446,7,0,0,0,0,0,72,7,65
8448,2,1,0,1,0,0,42,4,38
8449,13,0,0,1,0,0,90,14,76
8450,5,3,1,1,0,0,60,10,50
8458,347,31,18,5,5,2,3264,408,2856
8460,11,1,0,0,0,0,102,12,90
8461,9,0,0,0,0,0,72,9,63
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8475,5,0,0,0,0,0,54,5,49
8476,9,3,2,1,0,0,78,15,63
8477,6,0,0,0,0,0,60,6,54
8481,6,0,1,0,0,0,48,7,41
8484,19,3,7,0,1,0,174,30,144
8485,14,0,2,0,0,1,126,17,109
8486,7,2,3,1,0,0,78,13,65
8490,9,2,3,0,0,0,90,14,76
8494,346,52,43,15,11,14,4200,481,3719
8498,8,2,1,0,0,0,84,11,73
8499,14,0,1,0,0,0,138,15,123
8500,387,29,21,21,0,6,3816,464,3352
8502,428,42,24,6,2,1,4188,503,3685
8515,16,2,1,0,0,0,132,19,113
8528,299,30,26,9,6,0,3264,370,2894
8531,3,1,2,0,0,0,48,6,42
8532,13,1,0,0,1,0,132,15,117
8533,255,32,37,5,3,1,2580,333,2247
8535,7,1,1,1,0,0,72,10,62
8536,5,1,3,0,0,0,84,9,75
8539,308,32,27,11,0,2,2886,380,2506
8541,5,2,1,0,0,0,90,8,82
8542,11,1,1,0,0,0,72,13,59
8544,7,0,0,0,0,0,72,7,65
8552,9,0,1,1,0,0,90,11,79
8554,161,4,20,6,2,1,1992,194,1798
8556,4,1,2,1,0,0,60,8,52
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8570,326,16,11,0,3,0,2682,356,2326
8576,236,19,12,0,1,2,2316,270,2046
8578,112,31,15,3,1,2,1440,164,1276
8584,348,22,21,12,10,5,3654,418,3236
8590,9,0,1,0,0,0,84,10,74
8591,5,0,0,0,0,0,36,5,31
8596,12,1,1,1,1,0,144,16,128
8599,167,37,20,6,3,1,2226,234,1992
8646,200,19,16,7,2,2,2088,246,1842
8650,7,1,0,0,1,0,84,9,75
8653,303,36,30,5,0,2,2802,376,2426
8656,8,1,0,0,0,0,72,9,63
8657,15,1,1,0,0,0,114,17,97
8658,107,11,5,0,1,0,984,124,860
8662,214,52,20,15,16,1,2340,318,2022
8669,4,1,1,0,0,0,66,6,60
8671,4,0,0,0,0,0,36,4,32
8672,5,1,2,1,0,0,66,9,57
8674,2,0,1,0,0,0,30,3,27
9074,225,16,14,6,0,3,2160,264,1896
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8691,182,20,14,3,1,3,1734,223,1511
8694,4,1,0,0,0,0,36,5,31
8695,8,1,1,0,0,0,66,10,56
8703,402,50,22,33,2,6,4044,515,3529
8705,8,2,1,0,0,0,66,11,55
8706,11,2,0,0,0,0,96,13,83
8707,144,27,12,8,1,2,1620,194,1426
8710,13,2,0,0,0,0,138,15,123
8715,72,10,3,0,0,0,660,85,575
8720,13,1,2,0,0,1,138,17,121
8721,150,13,16,7,0,0,1542,186,1356
8724,7,1,0,0,0,0,90,8,82
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8786,215,26,36,14,0,2,2406,293,2113
8790,34,4,3,0,0,1,438,42,396
8792,8,1,1,0,0,0,60,10,50
8794,14,1,0,0,0,1,120,16,104
8795,2,0,0,0,0,0,18,2,16
8797,52,8,4,3,0,0,660,67,593
8801,4,1,1,0,0,0,36,6,30
8803,15,2,0,0,0,0,126,17,109
8804,12,1,3,0,1,0,114,17,97
8805,12,1,3,0,1,0,114,17,97
8808,136,23,13,5,2,0,1266,179,1087
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8828,11,1,0,0,0,1,90,13,77
8829,21,3,2,1,0,0,180,27,153
8832,163,17,6,1,0,1,1650,188,1462
8835,10,3,1,0,0,0,90,14,76
8838,160,20,13,2,0,0,1452,195,1257
8840,1836,170,117,82,21,27,17952,2253,15699
8843,153,29,33,6,1,5,1746,227,1519
8848,1441,183,103,66,10,14,14430,1817,12613
8850,201,22,14,10,0,2,1830,249,1581
8852,1643,197,133,49,6,33,15780,2061,13719
8857,1414,234,139,89,14,24,14610,1914,12696
8863,1307,216,119,71,17,20,14148,1750,12398
8880,5,0,2,0,0,0,60,7,53
8882,13,3,1,0,0,0,138,17,121
8883,20,0,1,1,0,0,150,22,128
8887,7,0,0,0,0,0,72,7,65
8891,1321,196,141,95,25,21,15210,1799,13411
8893,112,9,7,5,4,2,1116,139,977
8897,2,1,0,0,0,0,24,3,21
8901,1511,213,197,83,11,14,15222,2029,13193
8905,1065,143,100,19,5,13,9630,1345,8285
8907,225,29,20,2,2,1,2292,279,2013
8909,499,63,41,15,11,2,5070,631,4439
8912,12,1,1,0,0,0,114,14,100
8913,10,1,0,0,0,1,108,12,96
8914,12,4,1,1,0,0,138,18,120
8922,1073,102,73,20,11,9,10326,1288,9038
8926,1487,137,121,80,9,7,15240,1841,13399
8928,1048,88,79,61,6,7,10500,1289,9211
8930,1614,237,200,83,16,40,17952,2190,15762
8932,1452,165,95,54,14,13,14022,1793,12229
8942,13,2,3,1,0,0,96,19,77
8945,10,0,2,0,0,0,102,12,90
8948,11,0,1,0,0,0,102,12,90
8949,809,90,59,32,14,9,7434,1013,6421
8951,6,1,1,0,0,0,66,8,58
8952,6,2,0,0,0,1,84,9,75
8955,138,15,10,4,3,1,1410,171,1239
9057,123,19,13,3,3,0,1164,161,1003
9059,1687,240,186,61,26,22,16758,2222,14536
9061,16,1,1,0,3,0,138,21,117
9062,12,0,0,0,0,0,84,12,72
9065,22,1,1,1,0,0,198,25,173
9067,108,14,7,3,3,5,1356,140,1216
9069,1360,132,97,65,15,15,13752,1684,12068
9072,4,0,1,0,0,0,42,5,37
9078,3011,346,258,98,44,41,29076,3798,25278
9080,213,19,20,10,5,3,2292,270,2022
9085,5,0,0,0,1,0,60,6,54
9086,5,0,0,0,1,0,60,6,54
9087,1324,156,105,75,9,11,12624,1680,10944
9089,168,19,22,9,4,4,1722,226,1496
9093,1998,180,138,67,18,33,19326,2434,16892
9095,137,4,3,2,1,0,1428,147,1281
9099,1469,150,109,54,16,7,13758,1805,11953
9101,1732,171,142,81,8,11,17700,2145,15555
9103,187,28,19,12,0,1,2064,247,1817
9105,1089,158,126,45,26,36,11166,1480,9686
9107,1662,209,161,84,18,20,17028,2154,14874
9109,1742,208,172,65,52,15,16152,2254,13898
9111,2039,180,192,66,24,52,19800,2553,17247
9113,1,0,0,0,0,0,12,1,11
9116,298,39,26,20,6,2,2952,391,2561
9120,141,19,15,5,0,6,1524,186,1338
9122,304,46,29,4,2,0,2736,385,2351
9124,19,5,4,1,0,0,186,29,157
9126,19,4,1,0,0,0,168,24,144
9128,15,4,3,0,0,0,126,22,104
9130,18,3,1,1,0,0,138,23,115
9407,300,30,24,13,2,4,2748,373,2375
9409,15,1,2,1,0,0,120,19,101
9411,14,2,2,0,0,0,126,18,108
9414,12,1,0,0,0,0,90,13,77
9422,58,15,9,3,3,0,792,88,704
9429,141,26,6,4,1,0,1656,178,1478
9431,1277,152,110,59,17,28,13266,1643,11623
9434,44,6,5,1,0,1,462,57,405
9436,1866,237,188,57,24,24,17448,2396,15052
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9450,1669,206,195,44,37,18,16332,2169,14163
9452,317,53,27,3,8,2,3198,410,2788
9457,1678,286,198,86,32,45,17820,2325,15495
9461,1455,182,158,73,35,33,15606,1936,13670
9465,8,4,3,0,1,0,108,16,92
9467,7,1,1,0,0,0,54,9,45
9469,166,28,20,11,0,3,1818,228,1590
9471,1933,244,200,87,16,45,18666,2525,16141
9473,2115,296,210,164,34,78,23772,2897,20875
9477,2031,181,193,66,24,52,19788,2547,17241
9479,262,25,19,3,0,1,2418,310,2108
9481,3,0,0,0,0,0,24,3,21
9482,9,3,1,0,1,0,138,14,124
9505,1658,234,150,54,28,28,17028,2152,14876
9507,62,8,4,0,0,0,570,74,496
9509,16,2,2,0,0,0,126,20,106
9510,1528,186,132,73,24,24,15846,1967,13879
9516,11,1,1,0,0,0,90,13,77
9517,12,2,1,1,0,0,108,16,92
9518,252,35,36,12,5,6,2610,346,2264
9520,4,1,1,0,0,0,48,6,42
9526,1716,269,196,51,20,26,17088,2278,14810
9528,242,31,21,11,6,5,3012,316,2696
9530,10,0,1,2,1,0,108,14,94
9532,1907,252,199,41,21,4,18288,2424,15864
9534,58,12,4,2,0,0,612,76,536
9538,2550,270,207,62,23,20,22866,3132,19734
9542,7,1,2,0,0,0,72,10,62
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9561,1836,264,236,64,13,19,17790,2432,15358
9563,1896,148,108,71,23,18,17340,2264,15076
9565,206,20,17,4,0,3,1758,250,1508
9568,8,2,2,0,1,0,84,13,71
9571,12,3,2,0,0,0,108,17,91
9576,1751,193,142,61,28,23,18846,2198,16648
9588,2378,294,209,84,22,23,23004,3010,19994
9590,1539,177,119,49,23,15,15240,1922,13318
9592,58,8,9,2,2,4,960,83,877
9594,1834,187,165,71,29,15,18984,2301,16683
9597,12,3,2,0,1,0,126,18,108
9599,18,1,1,0,1,0,168,21,147
9600,4,5,2,0,0,0,66,11,55
9601,8,0,0,0,0,0,78,8,70
9604,2331,298,222,83,22,14,22572,2970,19602
9606,2523,213,165,56,21,27,22278,3005,19273
9608,2025,311,182,76,19,12,19032,2625,16407
9611,86,7,5,3,0,0,936,101,835
9613,2079,305,229,78,22,111,20766,2824,17942
9615,2533,217,182,81,20,16,22926,3049,19877
9618,1920,222,210,66,10,31,18738,2459,16279
9620,293,39,22,7,1,1,3030,363,2667
9623,286,46,26,12,4,7,3210,381,2829
9628,168,34,19,13,2,1,2022,237,1785
9633,14,6,2,1,0,0,138,23,115
9637,312,46,23,2,5,6,3108,394,2714
9639,14,1,1,1,0,0,108,17,91
9641,6,1,0,0,0,0,54,7,47
9642,12,0,0,0,0,0,78,12,66
9644,7,3,2,0,1,0,102,13,89
9646,6,0,0,1,0,0,78,7,71
9647,2218,244,218,63,16,64,22428,2823,19605
9650,2131,251,216,117,10,22,20880,2747,18133
9652,479,43,37,11,6,0,4104,576,3528
9654,2454,263,163,128,17,8,23052,3033,20019
9657,16,4,6,1,1,0,174,28,146
9658,1278,189,152,49,16,23,13722,1707,12015
9660,1486,250,192,77,20,19,15528,2044,13484
9662,1360,177,132,85,9,36,14442,1799,12643
0,0,0,0,0,0,0,0,0,0
9713,85,7,4,1,1,0,894,98,796
9715,2008,287,191,91,38,51,20976,2666,18310
9719,1837,225,146,119,27,31,18330,2385,15945
9721,1528,225,159,113,18,23,16104,2066,14038
9725,577,71,56,15,2,13,5538,734,4804
9726,229,61,30,7,2,3,2472,332,2140
9729,5,0,0,0,0,0,42,5,37
9730,13,5,1,0,0,0,156,19,137
9731,8,0,1,0,0,0,66,9,57
9733,10,2,3,1,0,0,96,16,80
9734,279,32,24,6,4,0,2982,345,2637
9738,13,0,0,0,0,0,84,13,71
9743,13,1,0,0,1,0,114,15,99
9744,13,1,0,0,1,0,114,15,99
9752,124,11,11,8,3,1,1176,158,1018
9757,9,1,0,0,1,0,120,11,109
9758,146,21,13,5,1,4,1506,190,1316
9761,1587,186,137,55,20,25,16392,2010,14382
9763,2246,233,195,72,14,24,20958,2784,18174
9765,930,81,74,35,8,7,9234,1135,8099
9767,194,26,19,6,3,1,1896,249,1647
9773,1886,230,183,67,12,8,17718,2386,15332
9775,1518,180,128,18,20,8,14118,1872,12246
9848,228,34,27,5,2,3,2568,299,2269
9852,215,32,14,13,3,3,2466,280,2186
9855,10,1,0,1,0,0,96,12,84
9856,13,1,1,1,0,0,120,16,104
9859,5,0,0,0,0,0,54,5,49
9866,461,53,49,2,6,1,4266,572,3694
9868,1574,159,103,71,14,25,15264,1946,13318
9870,1933,199,168,72,9,34,18348,2415,15933
9872,1636,196,142,61,10,20,15660,2065,13595
9874,1199,157,151,56,25,26,12486,1614,10872
9876,2204,242,220,82,22,38,20838,2808,18030
9878,2068,225,174,41,19,17,19602,2544,17058
9880,1635,162,119,60,4,16,14898,1996,12902
9882,1861,244,144,62,25,34,19140,2370,16770
9884,2202,247,173,24,20,13,19422,2679,16743
9886,2087,207,157,82,24,33,19518,2590,16928
9888,1446,127,107,43,2,31,13638,1756,11882
9890,1954,224,161,87,14,29,18948,2469,16479
9892,297,42,23,19,7,7,3900,395,3505
9894,7,0,0,0,0,0,54,7,47
9895,8,1,0,0,0,0,66,9,57
9899,144,17,11,8,0,3,1416,183,1233
9904,10,1,2,0,0,0,120,13,107
9908,439,64,51,16,11,9,5532,590,4942
9911,13,1,2,0,1,0,144,17,127
9912,7,2,2,0,0,0,66,11,55
9913,11,0,0,0,0,0,108,11,97
9920,9,1,0,0,0,0,78,10,68
9921,144,22,16,3,0,1,1320,186,1134
9929,12,2,0,1,0,0,126,15,111
9946,140,24,23,4,2,0,1332,193,1139
